ID,protocol id,index
5768,Income,1093
5769,Income,1095
5770,Income,1092
5771,Income,1082
5772,Income,1095
5773,Income,1114
5774,Income,1099
5775,Income,1075
5776,Income,1080
5777,Income,1078
5778,Income,1076
5779,Income,1090
5780,Income,1094
5781,Income,1095
5782,Income,1081
5783,Income,1085
5784,Income,1086
5785,Income,1083
5786,Income,1071
5787,Income,1084
5788,Income,1103
5789,Income,1086
5790,Income,993
5791,Income,1031
5792,Income,1030
5793,Income,1022
5794,Income,1010
5795,Income,1008
5796,Income,1039
5797,Income,1053
5798,Income,1038
5799,Income,1053
5800,Income,1076
5801,Income,1107
5802,Income,1107
5803,Income,1132
5804,Income,1152
5805,Income,1003
5806,Income,1076
5807,Income,1081
5808,Income,1063
5809,Income,1023
5810,Income,1030
5811,Income,1063
5812,Income,1122
5813,Income,1075
5814,Income,1107
5815,Income,1131
5816,Income,1222
5817,Income,1186
5818,Income,1202
5819,Income,1221
5820,Income,969
5821,Income,1032
5822,Income,1036
5823,Income,1020
5824,Income,1035
5825,Income,998
5826,Income,1074
5827,Income,1060
5828,Income,1029
5829,Income,1062
5830,Income,1077
5831,Income,1057
5832,Income,1047
5833,Income,1103
5834,Income,1078
5835,Income,1018
5836,Income,1058
5837,Income,1059
5838,Income,1049
5839,Income,1025
5840,Income,1003
5841,Income,1067
5842,Income,1067
5843,Income,1076
5844,Income,1058
5845,Income,1096
5846,Income,1082
5847,Income,1104
5848,Income,1126
5849,Income,1136
5850,Income,946
5851,Income,989
5852,Income,988
5853,Income,976
5854,Income,986
5855,Income,998
5856,Income,1020
5857,Income,1011
5858,Income,1000
5859,Income,978
5860,Income,1028
5861,Income,1017
5862,Income,1010
5863,Income,1034
5864,Income,1040
5865,Income,970
5866,Income,967
5867,Income,968
5868,Income,966
5869,Income,957
5870,Income,957
5871,Income,974
5872,Income,978
5873,Income,978
5874,Income,983
5875,Income,989
5876,Income,1025
5877,Income,1042
5878,Income,1087
5879,Income,1110
5880,Income,971
5881,Income,990
5882,Income,980
5883,Income,983
5884,Income,993
5885,Income,1003
5886,Income,997
5887,Income,984
5888,Income,992
5889,Income,1022
5890,Income,1028
5891,Income,1051
5892,Income,1080
5893,Income,1101
5894,Income,1153
5895,Income,1034
5896,Income,1042
5897,Income,1044
5898,Income,1051
5899,Income,1054
5900,Income,1061
5901,Income,1068
5902,Income,1071
5903,Income,1078
5904,Income,1085
5905,Income,1089
5906,Income,1096
5907,Income,1105
5908,Income,1120
5909,Income,1135
5910,Income,977
5911,Income,993
5912,Income,986
5913,Income,991
5914,Income,996
5915,Income,1007
5916,Income,997
5917,Income,994
5918,Income,1000
5919,Income,994
5920,Income,989
5921,Income,984
5922,Income,1001
5923,Income,1006
5924,Income,1022
5925,Income,1059
5926,Income,1061
5927,Income,1069
5928,Income,1076
5929,Income,1077
5930,Income,1083
5931,Income,1097
5932,Income,1103
5933,Income,1111
5934,Income,1124
5935,Income,1131
5936,Income,1142
5937,Income,1148
5938,Income,1165
5939,Income,1180
5940,Income,1149
5941,Income,1152
5942,Income,1169
5943,Income,1179
5944,Income,1179
5945,Income,1179
5946,Income,1201
5947,Income,1213
5948,Income,1215
5949,Income,1217
5950,Income,1245
5951,Income,1265
5952,Income,1265
5953,Income,1336
5954,Income,1354
5955,Income,913
5956,Income,926
5957,Income,931
5958,Income,948
5959,Income,936
5960,Income,874
5961,Income,887
5962,Income,910
5963,Income,949
5964,Income,976
5965,Income,1018
5966,Income,1063
5967,Income,1112
5968,Income,1143
5969,Income,1141
5970,Income,978
5971,Income,947
5972,Income,951
5973,Income,944
5974,Income,959
5975,Income,944
5976,Income,947
5977,Income,979
5978,Income,1008
5979,Income,1030
5980,Income,1027
5981,Income,1048
5982,Income,1076
5983,Income,1076
5984,Income,1072
5985,Income,906
5986,Income,947
5987,Income,948
5988,Income,959
5989,Income,944
5990,Income,861
5991,Income,871
5992,Income,874
5993,Income,919
5994,Income,959
5995,Income,1008
5996,Income,1064
5997,Income,1135
5998,Income,1193
5999,Income,1158
6000,Income,954
6001,Income,1010
6002,Income,1002
6003,Income,1018
6004,Income,993
6005,Income,874
6006,Income,888
6007,Income,892
6008,Income,957
6009,Income,1016
6010,Income,1083
6011,Income,1167
6012,Income,1270
6013,Income,1349
6014,Income,1286
6015,Income,938
6016,Income,902
6017,Income,925
6018,Income,1007
6019,Income,960
6020,Income,910
6021,Income,959
6022,Income,1100
6023,Income,1127
6024,Income,1083
6025,Income,1251
6026,Income,1283
6027,Income,1178
6028,Income,1036
6029,Income,1196
6030,Income,908
6031,Income,901
6032,Income,892
6033,Income,879
6034,Income,879
6035,Income,882
6036,Income,881
6037,Income,873
6038,Income,868
6039,Income,856
6040,Income,850
6041,Income,865
6042,Income,868
6043,Income,861
6044,Income,881
6045,Income,1232
6046,Income,1236
6047,Income,1247
6048,Income,1245
6049,Income,1247
6050,Income,1248
6051,Income,1252
6052,Income,1251
6053,Income,1253
6054,Income,1246
6055,Income,1268
6056,Income,1271
6057,Income,1287
6058,Income,1325
6059,Income,1404
6060,Income,451
6061,Income,402
6062,Income,390
6063,Income,386
6064,Income,417
6065,Income,452
6066,Income,385
6067,Income,416
6068,Income,381
6069,Income,336
6070,Income,327
6071,Income,381
6072,Income,366
6073,Income,393
6074,Income,324
6075,Income,943
6076,Income,945
6077,Income,936
6078,Income,922
6079,Income,914
6080,Income,911
6081,Income,911
6082,Income,902
6083,Income,898
6084,Income,886
6085,Income,880
6086,Income,894
6087,Income,897
6088,Income,887
6089,Income,910
6090,Income,1010
6091,Income,1008
6092,Income,1014
6093,Income,1026
6094,Income,1028
6095,Income,1018
6096,Income,1019
6097,Income,1047
6098,Income,1036
6099,Income,1036
6100,Income,1056
6101,Income,1076
6102,Income,1069
6103,Income,1077
6104,Income,1090
6105,Income,575
6106,Income,532
6107,Income,540
6108,Income,537
6109,Income,513
6110,Income,501
6111,Income,515
6112,Income,543
6113,Income,503
6114,Income,447
6115,Income,460
6116,Income,491
6117,Income,453
6118,Income,398
6119,Income,419
6120,Income,1085
6121,Income,1096
6122,Income,1109
6123,Income,1107
6124,Income,1120
6125,Income,1131
6126,Income,1142
6127,Income,1144
6128,Income,1170
6129,Income,1198
6130,Income,1237
6131,Income,1305
6132,Income,1321
6133,Income,1390
6134,Income,1390
6135,Income,1022
6136,Income,1033
6137,Income,1031
6138,Income,1037
6139,Income,1037
6140,Income,1048
6141,Income,1035
6142,Income,1056
6143,Income,1060
6144,Income,1096
6145,Income,1139
6146,Income,1157
6147,Income,1155
6148,Income,1180
6149,Income,1202
6150,Income,1028
6151,Income,1040
6152,Income,1050
6153,Income,1048
6154,Income,1052
6155,Income,1034
6156,Income,1043
6157,Income,1055
6158,Income,1055
6159,Income,1042
6160,Income,1047
6161,Income,1055
6162,Income,1057
6163,Income,1068
6164,Income,1052
6165,Income,1205
