year,id,protocol_id,index
2019,5762,Income,1083
2019,5763,Income,1084
2019,4892,Income,1031
2019,4893,Income,1027
2019,9002,Income,1134
2019,9001,Income,1134
2019,7067,Income,1056
2019,7066,Income,1045
2019,7065,Income,1040
2019,7053,Income,1034
2019,7052,Income,1024
2019,7051,Income,1032
2019,7050,Income,1026
2019,5775,Income,1075
2019,5776,Income,1080
2019,5777,Income,1078
2019,5778,Income,1076
2019,9000,Income,1134
2019,8988,Income,931
2019,8595,Income,939
2019,8583,Income,1036
2019,7038,Income,1081
2019,7037,Income,1083
2019,7036,Income,1083
2019,7035,Income,1071
2019,7023,Income,548
2019,7022,Income,546
2019,7021,Income,535
2019,5790,Income,993
2019,5791,Income,1031
2019,5792,Income,1030
2019,5793,Income,1022
2019,8582,Income,1023
2020,6291,Income,991
2020,4579,Income,1062
2020,4580,Income,1069
2020,4581,Income,1078
2020,4582,Income,1061
2020,4594,Income,1075
2020,4595,Income,1108
2020,4596,Income,1202
2020,4597,Income,1096
2020,4609,Income,1100
2020,4610,Income,1084
2020,4611,Income,1091
2020,4612,Income,1085
2020,4624,Income,1025
2020,4625,Income,1030
2020,4626,Income,1015
2020,4627,Income,1013
2020,4639,Income,1048
2020,4640,Income,1047
2020,4641,Income,1045
2020,4642,Income,1039
2020,4654,Income,1155
2020,4655,Income,1171
2020,4656,Income,1181
2020,4657,Income,1187
2020,4669,Income,1385
2020,4670,Income,1389
2020,4671,Income,1391
2020,4672,Income,1396
2020,4684,Income,1044
2020,4685,Income,1057
2020,4686,Income,1057
2020,4687,Income,1058
2020,4699,Income,1809
2020,4700,Income,1799
2020,4701,Income,1803
2020,4702,Income,1812
2020,4714,Income,1019
2020,4715,Income,982
2020,4716,Income,991
2020,4717,Income,1007
2020,4729,Income,1011
2020,4730,Income,994
2020,4731,Income,1003
2020,4732,Income,1018
2020,4744,Income,1048
2020,4745,Income,931
2020,4746,Income,946
2020,4747,Income,973
2020,4759,Income,1164
2020,4760,Income,1171
2020,4761,Income,1181
2020,4762,Income,1182
2020,4774,Income,1164
2020,4775,Income,1174
2020,4776,Income,1180
2020,4777,Income,1188
2020,4789,Income,1164
2020,4790,Income,1174
2020,4791,Income,1180
2020,4792,Income,1188
2020,4804,Income,1169
2020,4805,Income,1182
2020,4806,Income,1189
2020,4807,Income,1195
2020,4819,Income,1287
2020,4820,Income,1287
2020,4821,Income,1325
2020,4822,Income,1325
2020,4834,Income,1303
2020,4835,Income,1303
2020,4836,Income,1342
2020,4837,Income,1342
2020,4849,Income,1095
2020,4850,Income,1098
2020,4851,Income,1099
2020,4852,Income,1086
2020,4864,Income,1091
2020,4865,Income,1094
2020,4866,Income,1094
2020,4867,Income,1081
2020,4879,Income,986
2020,4880,Income,984
2020,4881,Income,1003
2020,4882,Income,1015
2020,4894,Income,1004
2020,4895,Income,1006
2020,4896,Income,1010
2020,4897,Income,1067
2020,4909,Income,1020
2020,4910,Income,1022
2020,4911,Income,1052
2020,4912,Income,1076
2020,4924,Income,965
2020,4925,Income,952
2020,4926,Income,1010
2020,4927,Income,1005
2020,4939,Income,991
2020,4940,Income,994
2020,4941,Income,1041
2020,4942,Income,1043
2020,4954,Income,969
2020,4955,Income,967
2020,4956,Income,974
2020,4957,Income,974
2020,4969,Income,989
2020,4970,Income,999
2020,4971,Income,993
2020,4972,Income,984
2020,4984,Income,1043
2020,4985,Income,1050
2020,4986,Income,1053
2020,4987,Income,1055
2020,4999,Income,1005
2020,5000,Income,1012
2020,5001,Income,1004
2020,5002,Income,999
2020,5014,Income,1064
2020,5015,Income,1071
2020,5016,Income,1084
2020,5017,Income,1092
2020,5029,Income,1199
2020,5030,Income,1199
2020,5031,Income,1221
2020,5032,Income,1233
2020,5044,Income,923
2020,5045,Income,860
2020,5046,Income,871
2020,5047,Income,887
2020,5059,Income,971
2020,5060,Income,960
2020,5061,Income,966
2020,5062,Income,1003
2020,5074,Income,923
2020,5075,Income,844
2020,5076,Income,854
2020,5077,Income,857
2020,5089,Income,990
2020,5090,Income,872
2020,5091,Income,887
2020,5092,Income,891
2020,5104,Income,941
2020,5105,Income,885
2020,5106,Income,908
2020,5107,Income,963
2020,5119,Income,936
2020,5120,Income,934
2020,5121,Income,928
2020,5122,Income,924
2020,5134,Income,1246
2020,5135,Income,1248
2020,5136,Income,1253
2020,5137,Income,1253
2020,5149,Income,398
2020,5150,Income,424
2020,5151,Income,361
2020,5152,Income,390
2020,5164,Income,956
2020,5165,Income,953
2020,5166,Income,954
2020,5167,Income,945
2020,5179,Income,1053
2020,5180,Income,1044
2020,5181,Income,1049
2020,5182,Income,1081
2020,5194,Income,498
2020,5195,Income,476
2020,5196,Income,498
2020,5197,Income,514
2020,5209,Income,1039
2020,5210,Income,1036
2020,5211,Income,1042
2020,5212,Income,1042
2020,5224,Income,1076
2020,5225,Income,1088
2020,5226,Income,1079
2020,5227,Income,1098
2020,5239,Income,1031
2020,5240,Income,1018
2020,5241,Income,1031
2020,5242,Income,1041
2020,5254,Income,1309
2020,5255,Income,1327
2020,5256,Income,1319
2020,5257,Income,1363
2020,5269,Income,1383
2020,5270,Income,1297
2020,5271,Income,1269
2020,5272,Income,1506
2020,5284,Income,973
2020,5285,Income,973
2020,5286,Income,980
2020,5287,Income,982
2020,5299,Income,1114
2020,5300,Income,1114
2020,5301,Income,1146
2020,5302,Income,1152
2020,5314,Income,1026
2020,5315,Income,1026
2020,5316,Income,1026
2020,5317,Income,1026
2020,5329,Income,923
2020,5330,Income,923
2020,5331,Income,923
2020,5332,Income,923
2020,5344,Income,1143
2020,5345,Income,1143
2020,5346,Income,1143
2020,5347,Income,1143
2020,5359,Income,1170
2020,5360,Income,1176
2020,5361,Income,1176
2020,5362,Income,1181
2020,5374,Income,999
2020,5375,Income,1003
2020,5376,Income,985
2020,5377,Income,987
2020,5389,Income,1083
2020,5390,Income,1066
2020,5391,Income,1099
2020,5392,Income,1100
2020,5404,Income,1277
2020,5405,Income,1284
2020,5406,Income,1285
2020,5407,Income,1287
2020,5419,Income,764
2020,5420,Income,764
2020,5421,Income,764
2020,5422,Income,765
2020,5434,Income,1216
2020,5435,Income,1230
2020,5436,Income,1241
2020,5437,Income,1253
2020,5449,Income,1046
2020,5450,Income,1023
2020,5451,Income,962
2020,5452,Income,929
2020,5464,Income,1046
2020,5465,Income,1023
2020,5466,Income,962
2020,5467,Income,929
2020,5479,Income,1091
2020,5480,Income,1086
2020,5481,Income,1091
2020,5482,Income,1092
2020,5494,Income,1065
2020,5495,Income,1074
2020,5496,Income,1085
2020,5497,Income,1066
2020,5509,Income,1050
2020,5510,Income,1089
2020,5511,Income,1209
2020,5512,Income,1077
2020,5524,Income,1086
2020,5525,Income,1067
2020,5526,Income,1069
2020,5527,Income,1067
2020,5539,Income,1028
2020,5540,Income,1034
2020,5541,Income,1018
2020,5542,Income,1016
2020,5554,Income,1052
2020,5555,Income,1057
2020,5556,Income,1055
2020,5557,Income,1050
2020,5569,Income,1157
2020,5570,Income,1173
2020,5571,Income,1182
2020,5572,Income,1188
2020,5584,Income,1377
2020,5585,Income,1383
2020,5586,Income,1386
2020,5587,Income,1391
2020,5599,Income,1040
2020,5600,Income,1055
2020,5601,Income,1057
2020,5602,Income,1060
2020,5614,Income,1809
2020,5615,Income,1802
2020,5616,Income,1806
2020,5617,Income,1816
2020,5629,Income,1018
2020,5630,Income,988
2020,5631,Income,1000
2020,5632,Income,1016
2020,5644,Income,1018
2020,5645,Income,999
2020,5646,Income,1004
2020,5647,Income,1022
2020,5659,Income,1016
2020,5660,Income,923
2020,5661,Income,970
2020,5662,Income,980
2020,5674,Income,1165
2020,5675,Income,1172
2020,5676,Income,1182
2020,5677,Income,1184
2020,5689,Income,1157
2020,5690,Income,1166
2020,5691,Income,1173
2020,5692,Income,1182
2020,5704,Income,1157
2020,5705,Income,1166
2020,5706,Income,1173
2020,5707,Income,1182
2020,5719,Income,1184
2020,5720,Income,1197
2020,5721,Income,1202
2020,5722,Income,1206
2020,5734,Income,1280
2020,5735,Income,1280
2020,5736,Income,1318
2020,5737,Income,1318
2020,5749,Income,1300
2020,5750,Income,1300
2020,5751,Income,1339
2020,5752,Income,1339
2020,5764,Income,1097
2020,5765,Income,1102
2020,5766,Income,1102
2020,5767,Income,1089
2020,5779,Income,1090
2020,5780,Income,1094
2020,5781,Income,1095
2020,5782,Income,1081
2020,5794,Income,1010
2020,5795,Income,1008
2020,5796,Income,1039
2020,5797,Income,1053
2020,5809,Income,1023
2020,5810,Income,1030
2020,5811,Income,1063
2020,5812,Income,1122
2020,5824,Income,1035
2020,5825,Income,998
2020,5826,Income,1074
2020,5827,Income,1060
2020,5839,Income,1025
2020,5840,Income,1003
2020,5841,Income,1067
2020,5842,Income,1067
2020,5854,Income,986
2020,5855,Income,998
2020,5856,Income,1020
2020,5857,Income,1011
2020,5869,Income,957
2020,5870,Income,957
2020,5871,Income,974
2020,5872,Income,978
2020,5884,Income,993
2020,5885,Income,1003
2020,5886,Income,997
2020,5887,Income,984
2020,5899,Income,1054
2020,5900,Income,1061
2020,5901,Income,1068
2020,5902,Income,1071
2020,5914,Income,996
2020,5915,Income,1007
2020,5916,Income,997
2020,5917,Income,994
2020,5929,Income,1077
2020,5930,Income,1083
2020,5931,Income,1097
2020,5932,Income,1103
2020,5944,Income,1179
2020,5945,Income,1179
2020,5946,Income,1201
2020,5947,Income,1213
2020,5959,Income,936
2020,5960,Income,874
2020,5961,Income,887
2020,5962,Income,910
2020,5974,Income,959
2020,5975,Income,944
2020,5976,Income,947
2020,5977,Income,979
2020,5989,Income,944
2020,5990,Income,861
2020,5991,Income,871
2020,5992,Income,874
2020,6004,Income,993
2020,6005,Income,874
2020,6006,Income,888
2020,6007,Income,892
2020,6019,Income,960
2020,6020,Income,910
2020,6021,Income,959
2020,6022,Income,1100
2020,6034,Income,879
2020,6035,Income,882
2020,6036,Income,881
2020,6037,Income,873
2020,6049,Income,1247
2020,6050,Income,1248
2020,6051,Income,1252
2020,6052,Income,1251
2020,6064,Income,417
2020,6065,Income,452
2020,6066,Income,385
2020,6067,Income,416
2020,6079,Income,914
2020,6080,Income,911
2020,6081,Income,911
2020,6082,Income,902
2020,6094,Income,1028
2020,6095,Income,1018
2020,6096,Income,1019
2020,6097,Income,1047
2020,6109,Income,513
2020,6110,Income,501
2020,6111,Income,515
2020,6112,Income,543
2020,6124,Income,1120
2020,6125,Income,1131
2020,6126,Income,1142
2020,6127,Income,1144
2020,6139,Income,1037
2020,6140,Income,1048
2020,6141,Income,1035
2020,6142,Income,1056
2020,6154,Income,1052
2020,6155,Income,1034
2020,6156,Income,1043
2020,6157,Income,1055
2020,6169,Income,1256
2020,6170,Income,1284
2020,6171,Income,1281
2020,6172,Income,1325
2020,6184,Income,1338
2020,6185,Income,1244
2020,6186,Income,1235
2020,6187,Income,1361
2020,6199,Income,986
2020,6200,Income,986
2020,6201,Income,997
2020,6202,Income,999
2020,6214,Income,1114
2020,6215,Income,1114
2020,6216,Income,1157
2020,6217,Income,1162
2020,6229,Income,1039
2020,6230,Income,1039
2020,6231,Income,1039
2020,6232,Income,1039
2020,6244,Income,919
2020,6245,Income,919
2020,6246,Income,919
2020,6247,Income,919
2020,6259,Income,1129
2020,6260,Income,1129
2020,6261,Income,1129
2020,6262,Income,1129
2020,6274,Income,1165
2020,6275,Income,1171
2020,6276,Income,1171
2020,6277,Income,1176
2020,6289,Income,1009
2020,6290,Income,1013
2020,6292,Income,995
2020,6304,Income,1070
2020,6305,Income,1056
2020,6306,Income,1096
2020,6307,Income,1107
2020,6319,Income,1265
2020,6320,Income,1273
2020,6321,Income,1274
2020,6322,Income,1277
2020,6334,Income,770
2020,6335,Income,769
2020,6336,Income,769
2020,6337,Income,770
2020,6349,Income,1147
2020,6350,Income,1151
2020,6351,Income,1163
2020,6352,Income,1176
2020,6364,Income,1055
2020,6365,Income,1032
2020,6366,Income,971
2020,6367,Income,937
2020,6379,Income,1055
2020,6380,Income,1032
2020,6381,Income,971
2020,6382,Income,937
2020,6394,Income,1087
2020,6395,Income,1080
2020,6396,Income,1087
2020,6397,Income,1089
2020,6409,Income,1070
2020,6410,Income,1079
2020,6411,Income,1091
2020,6412,Income,1074
2020,6424,Income,1051
2020,6425,Income,1092
2020,6426,Income,1222
2020,6427,Income,1089
2020,6439,Income,1096
2020,6440,Income,1077
2020,6441,Income,1082
2020,6442,Income,1080
2020,6454,Income,1028
2020,6455,Income,1032
2020,6456,Income,1016
2020,6457,Income,1015
2020,6469,Income,1056
2020,6470,Income,1060
2020,6471,Income,1061
2020,6472,Income,1053
2020,6484,Income,1154
2020,6485,Income,1171
2020,6486,Income,1179
2020,6487,Income,1185
2020,6499,Income,1323
2020,6500,Income,1326
2020,6501,Income,1328
2020,6502,Income,1332
2020,6514,Income,1039
2020,6515,Income,1051
2020,6516,Income,1050
2020,6517,Income,1051
2020,6529,Income,1812
2020,6530,Income,1802
2020,6531,Income,1807
2020,6532,Income,1818
2020,6544,Income,997
2020,6545,Income,970
2020,6546,Income,976
2020,6547,Income,993
2020,6559,Income,1002
2020,6560,Income,982
2020,6561,Income,981
2020,6562,Income,998
2020,6574,Income,973
2020,6575,Income,908
2020,6576,Income,941
2020,6577,Income,959
2020,6589,Income,1162
2020,6590,Income,1168
2020,6591,Income,1178
2020,6592,Income,1180
2020,6604,Income,1151
2020,6605,Income,1159
2020,6606,Income,1166
2020,6607,Income,1173
2020,6619,Income,1151
2020,6620,Income,1159
2020,6621,Income,1166
2020,6622,Income,1173
2020,6634,Income,1156
2020,6635,Income,1170
2020,6636,Income,1178
2020,6637,Income,1184
2020,6649,Income,1276
2020,6650,Income,1277
2020,6651,Income,1314
2020,6652,Income,1314
2020,6664,Income,1300
2020,6665,Income,1300
2020,6666,Income,1339
2020,6667,Income,1339
2020,6679,Income,1099
2020,6680,Income,1104
2020,6681,Income,1104
2020,6682,Income,1092
2020,6694,Income,1092
2020,6695,Income,1096
2020,6696,Income,1097
2020,6697,Income,1083
2020,6709,Income,1010
2020,6710,Income,1005
2020,6711,Income,1031
2020,6712,Income,1048
2020,6724,Income,1028
2020,6725,Income,1026
2020,6726,Income,1038
2020,6727,Income,1112
2020,6739,Income,1014
2020,6740,Income,991
2020,6741,Income,1063
2020,6742,Income,1061
2020,6754,Income,1004
2020,6755,Income,977
2020,6756,Income,1047
2020,6757,Income,1044
2020,6769,Income,979
2020,6770,Income,993
2020,6771,Income,1027
2020,6772,Income,1032
2020,6784,Income,982
2020,6785,Income,978
2020,6786,Income,988
2020,6787,Income,990
2020,6799,Income,1008
2020,6800,Income,1019
2020,6801,Income,1019
2020,6802,Income,1012
2020,6814,Income,1059
2020,6815,Income,1064
2020,6816,Income,1072
2020,6817,Income,1075
2020,6829,Income,1005
2020,6830,Income,1010
2020,6831,Income,999
2020,6832,Income,989
2020,6844,Income,1087
2020,6845,Income,1092
2020,6846,Income,1106
2020,6847,Income,1114
2020,6859,Income,1175
2020,6860,Income,1175
2020,6861,Income,1196
2020,6862,Income,1207
2020,6874,Income,949
2020,6875,Income,894
2020,6876,Income,902
2020,6877,Income,921
2020,6889,Income,960
2020,6890,Income,950
2020,6891,Income,954
2020,6892,Income,989
2020,6904,Income,955
2020,6905,Income,872
2020,6906,Income,884
2020,6907,Income,887
2020,6919,Income,998
2020,6920,Income,878
2020,6921,Income,893
2020,6922,Income,897
2020,6934,Income,969
2020,6935,Income,936
2020,6936,Income,933
2020,6937,Income,1009
2020,6949,Income,836
2020,6950,Income,840
2020,6951,Income,827
2020,6952,Income,826
2020,6964,Income,1241
2020,6965,Income,1244
2020,6966,Income,1250
2020,6967,Income,1250
2020,6979,Income,366
2020,6980,Income,396
2020,6981,Income,338
2020,6982,Income,365
2020,6994,Income,878
2020,6995,Income,874
2020,6996,Income,875
2020,6997,Income,867
2020,7009,Income,1009
2020,7010,Income,994
2020,7011,Income,996
2020,7012,Income,1023
2020,7024,Income,508
2020,7025,Income,483
2020,7026,Income,498
2020,7027,Income,520
2020,7039,Income,1086
2020,7040,Income,1088
2020,7041,Income,1095
2020,7042,Income,1101
2020,7054,Income,1043
2020,7055,Income,1052
2020,7056,Income,1034
2020,7057,Income,1044
2020,7069,Income,1061
2020,7070,Income,1043
2020,7071,Income,1060
2020,7072,Income,1075
2020,7084,Income,1222
2020,7085,Income,1247
2020,7086,Income,1241
2020,7087,Income,1277
2020,7099,Income,1332
2020,7100,Income,1239
2020,7101,Income,1240
2020,7102,Income,1372
2020,7114,Income,1047
2020,7115,Income,1047
2020,7116,Income,1061
2020,7117,Income,1064
2020,7129,Income,1093
2020,7130,Income,1093
2020,7131,Income,1125
2020,7132,Income,1130
2020,7144,Income,1129
2020,7145,Income,1129
2020,7146,Income,1129
2020,7147,Income,1129
2020,7159,Income,938
2020,7160,Income,938
2020,7161,Income,938
2020,7162,Income,938
2020,7174,Income,1105
2020,7175,Income,1105
2020,7176,Income,1105
2020,7177,Income,1105
2020,7189,Income,1157
2020,7190,Income,1162
2020,7191,Income,1160
2020,7192,Income,1165
2020,7204,Income,1011
2020,7205,Income,1013
2020,7206,Income,993
2020,7207,Income,997
2020,7219,Income,1135
2020,7220,Income,1123
2020,7221,Income,1133
2020,7222,Income,1127
2020,7234,Income,1250
2020,7235,Income,1258
2020,7236,Income,1260
2020,7237,Income,1264
2020,7249,Income,812
2020,7250,Income,812
2020,7251,Income,812
2020,7252,Income,812
2020,7264,Income,1098
2020,7265,Income,1105
2020,7266,Income,1114
2020,7267,Income,1126
2020,7279,Income,1063
2020,7280,Income,1041
2020,7281,Income,976
2020,7282,Income,941
2020,7294,Income,1063
2020,7295,Income,1041
2020,7296,Income,976
2020,7297,Income,941
2020,7309,Income,1077
2020,7310,Income,1069
2020,7311,Income,1071
2020,7312,Income,1073
2020,7324,Income,1072
2020,7325,Income,1084
2020,7326,Income,1099
2020,7327,Income,1078
2020,7339,Income,1042
2020,7340,Income,1093
2020,7341,Income,1236
2020,7342,Income,1068
2020,7354,Income,1086
2020,7355,Income,1068
2020,7356,Income,1072
2020,7357,Income,1069
2020,7369,Income,1032
2020,7370,Income,1038
2020,7371,Income,1024
2020,7372,Income,1022
2020,7384,Income,1055
2020,7385,Income,1065
2020,7386,Income,1063
2020,7387,Income,1056
2020,7399,Income,1151
2020,7400,Income,1168
2020,7401,Income,1177
2020,7402,Income,1184
2020,7414,Income,1306
2020,7415,Income,1311
2020,7416,Income,1313
2020,7417,Income,1317
2020,7429,Income,1045
2020,7430,Income,1056
2020,7431,Income,1057
2020,7432,Income,1060
2020,7444,Income,1815
2020,7445,Income,1805
2020,7446,Income,1808
2020,7447,Income,1817
2020,7459,Income,1013
2020,7460,Income,983
2020,7461,Income,991
2020,7462,Income,1010
2020,7474,Income,1012
2020,7475,Income,995
2020,7476,Income,996
2020,7477,Income,1014
2020,7489,Income,1016
2020,7490,Income,938
2020,7491,Income,980
2020,7492,Income,1005
2020,7504,Income,1169
2020,7505,Income,1175
2020,7506,Income,1185
2020,7507,Income,1187
2020,7519,Income,1155
2020,7520,Income,1163
2020,7521,Income,1170
2020,7522,Income,1177
2020,7534,Income,1155
2020,7535,Income,1163
2020,7536,Income,1170
2020,7537,Income,1177
2020,7549,Income,1176
2020,7550,Income,1192
2020,7551,Income,1200
2020,7552,Income,1201
2020,7564,Income,1283
2020,7565,Income,1283
2020,7566,Income,1322
2020,7567,Income,1322
2020,7579,Income,1303
2020,7580,Income,1303
2020,7581,Income,1344
2020,7582,Income,1344
2020,7594,Income,1098
2020,7595,Income,1103
2020,7596,Income,1103
2020,7597,Income,1092
2020,7609,Income,1091
2020,7610,Income,1096
2020,7611,Income,1096
2020,7612,Income,1083
2020,7624,Income,1001
2020,7625,Income,999
2020,7626,Income,1019
2020,7627,Income,1036
2020,7639,Income,1031
2020,7640,Income,1033
2020,7641,Income,1015
2020,7642,Income,1097
2020,7654,Income,1020
2020,7655,Income,993
2020,7656,Income,1058
2020,7657,Income,1064
2020,7669,Income,985
2020,7670,Income,961
2020,7671,Income,1013
2020,7672,Income,1012
2020,7684,Income,914
2020,7685,Income,937
2020,7686,Income,979
2020,7687,Income,983
2020,7699,Income,978
2020,7700,Income,974
2020,7701,Income,985
2020,7702,Income,986
2020,7714,Income,1023
2020,7715,Income,1035
2020,7716,Income,1033
2020,7717,Income,1023
2020,7729,Income,1084
2020,7730,Income,1089
2020,7731,Income,1094
2020,7732,Income,1099
2020,7744,Income,1015
2020,7745,Income,1021
2020,7746,Income,1013
2020,7747,Income,1010
2020,7759,Income,1107
2020,7760,Income,1113
2020,7761,Income,1125
2020,7762,Income,1135
2020,7774,Income,1178
2020,7775,Income,1178
2020,7776,Income,1198
2020,7777,Income,1209
2020,7789,Income,943
2020,7790,Income,892
2020,7791,Income,906
2020,7792,Income,926
2020,7804,Income,953
2020,7805,Income,949
2020,7806,Income,953
2020,7807,Income,986
2020,7819,Income,959
2020,7820,Income,880
2020,7821,Income,894
2020,7822,Income,897
2020,7834,Income,991
2020,7835,Income,871
2020,7836,Income,887
2020,7837,Income,890
2020,7849,Income,930
2020,7850,Income,902
2020,7851,Income,933
2020,7852,Income,1020
2020,7864,Income,806
2020,7865,Income,812
2020,7866,Income,804
2020,7867,Income,801
2020,7879,Income,1189
2020,7880,Income,1191
2020,7881,Income,1198
2020,7882,Income,1195
2020,7894,Income,372
2020,7895,Income,401
2020,7896,Income,341
2020,7897,Income,369
2020,7909,Income,862
2020,7910,Income,859
2020,7911,Income,860
2020,7912,Income,851
2020,7924,Income,1024
2020,7925,Income,1012
2020,7926,Income,1022
2020,7927,Income,1049
2020,7939,Income,522
2020,7940,Income,507
2020,7941,Income,515
2020,7942,Income,533
2020,7954,Income,1120
2020,7955,Income,1137
2020,7956,Income,1151
2020,7957,Income,1151
2020,7969,Income,1031
2020,7970,Income,1042
2020,7971,Income,1032
2020,7972,Income,1046
2020,7984,Income,1077
2020,7985,Income,1061
2020,7986,Income,1087
2020,7987,Income,1102
2020,7999,Income,1218
2020,8000,Income,1242
2020,8001,Income,1240
2020,8002,Income,1275
2020,8014,Income,1335
2020,8015,Income,1263
2020,8016,Income,1274
2020,8017,Income,1402
2020,8029,Income,1065
2020,8030,Income,1065
2020,8031,Income,1079
2020,8032,Income,1081
2020,8044,Income,1161
2020,8045,Income,1161
2020,8046,Income,1193
2020,8047,Income,1197
2020,8059,Income,1156
2020,8060,Income,1156
2020,8061,Income,1156
2020,8062,Income,1156
2020,8074,Income,966
2020,8075,Income,966
2020,8076,Income,966
2020,8077,Income,966
2020,8089,Income,1122
2020,8090,Income,1122
2020,8091,Income,1122
2020,8092,Income,1122
2020,8104,Income,1173
2020,8105,Income,1178
2020,8106,Income,1177
2020,8107,Income,1183
2020,8119,Income,1024
2020,8120,Income,1028
2020,8121,Income,1008
2020,8122,Income,1013
2020,8134,Income,1128
2020,8135,Income,1118
2020,8136,Income,1153
2020,8137,Income,1162
2020,8149,Income,1257
2020,8150,Income,1265
2020,8151,Income,1268
2020,8152,Income,1271
2020,8164,Income,827
2020,8165,Income,827
2020,8166,Income,827
2020,8167,Income,827
2020,8179,Income,1139
2020,8180,Income,1141
2020,8181,Income,1149
2020,8182,Income,1161
2020,8194,Income,1080
2020,8195,Income,1059
2020,8196,Income,992
2020,8197,Income,957
2020,8209,Income,1080
2020,8210,Income,1059
2020,8211,Income,992
2020,8212,Income,957
2020,8224,Income,1081
2020,8225,Income,1073
2020,8226,Income,1077
2020,8227,Income,1078
2020,8239,Income,1072
2020,8240,Income,1084
2020,8241,Income,1099
2020,8242,Income,1080
2020,8254,Income,1030
2020,8255,Income,1091
2020,8256,Income,1227
2020,8257,Income,1078
2020,8269,Income,1084
2020,8270,Income,1062
2020,8271,Income,1065
2020,8272,Income,1062
2020,8284,Income,1031
2020,8285,Income,1035
2020,8286,Income,1020
2020,8287,Income,1018
2020,8299,Income,1043
2020,8300,Income,1050
2020,8301,Income,1048
2020,8302,Income,1040
2020,8314,Income,1144
2020,8315,Income,1159
2020,8316,Income,1168
2020,8317,Income,1175
2020,8329,Income,1202
2020,8330,Income,1209
2020,8331,Income,1211
2020,8332,Income,1215
2020,8344,Income,1044
2020,8345,Income,1054
2020,8346,Income,1055
2020,8347,Income,1058
2020,8359,Income,1820
2020,8360,Income,1812
2020,8361,Income,1815
2020,8362,Income,1826
2020,8374,Income,1004
2020,8375,Income,974
2020,8376,Income,982
2020,8377,Income,996
2020,8389,Income,1001
2020,8390,Income,982
2020,8391,Income,986
2020,8392,Income,1003
2020,8404,Income,1014
2020,8405,Income,932
2020,8406,Income,956
2020,8407,Income,960
2020,8419,Income,1174
2020,8420,Income,1180
2020,8421,Income,1192
2020,8422,Income,1193
2020,8434,Income,1155
2020,8435,Income,1162
2020,8436,Income,1168
2020,8437,Income,1174
2020,8449,Income,1155
2020,8450,Income,1162
2020,8451,Income,1168
2020,8452,Income,1174
2020,8464,Income,1174
2020,8465,Income,1185
2020,8466,Income,1192
2020,8467,Income,1195
2020,8479,Income,1281
2020,8480,Income,1282
2020,8481,Income,1322
2020,8482,Income,1322
2020,8494,Income,1299
2020,8495,Income,1299
2020,8496,Income,1341
2020,8497,Income,1341
2020,8509,Income,1096
2020,8510,Income,1101
2020,8511,Income,1101
2020,8512,Income,1091
2020,8524,Income,1085
2020,8525,Income,1090
2020,8526,Income,1091
2020,8527,Income,1079
2020,8539,Income,1024
2020,8540,Income,1021
2020,8541,Income,1040
2020,8542,Income,1052
2020,8554,Income,1038
2020,8555,Income,1037
2020,8556,Income,1020
2020,8557,Income,1076
2020,8569,Income,1026
2020,8570,Income,997
2020,8571,Income,1070
2020,8572,Income,1064
2020,8584,Income,1010
2020,8585,Income,984
2020,8586,Income,1034
2020,8587,Income,1037
2020,8599,Income,952
2020,8600,Income,973
2020,8601,Income,1002
2020,8602,Income,1003
2020,8614,Income,987
2020,8615,Income,984
2020,8616,Income,998
2020,8617,Income,1004
2020,8629,Income,1042
2020,8630,Income,1049
2020,8631,Income,1049
2020,8632,Income,1042
2020,8644,Income,1077
2020,8645,Income,1081
2020,8646,Income,1087
2020,8647,Income,1089
2020,8659,Income,1006
2020,8660,Income,1011
2020,8661,Income,1002
2020,8662,Income,993
2020,8674,Income,1103
2020,8675,Income,1109
2020,8676,Income,1122
2020,8677,Income,1132
2020,8689,Income,1167
2020,8690,Income,1167
2020,8691,Income,1185
2020,8692,Income,1193
2020,8704,Income,951
2020,8705,Income,910
2020,8706,Income,920
2020,8707,Income,942
2020,8719,Income,949
2020,8720,Income,945
2020,8721,Income,943
2020,8722,Income,973
2020,8734,Income,985
2020,8735,Income,906
2020,8736,Income,920
2020,8737,Income,923
2020,8749,Income,1003
2020,8750,Income,882
2020,8751,Income,898
2020,8752,Income,902
2020,8764,Income,902
2020,8765,Income,900
2020,8766,Income,917
2020,8767,Income,979
2020,8779,Income,810
2020,8780,Income,817
2020,8781,Income,807
2020,8782,Income,805
2020,8794,Income,1224
2020,8795,Income,1227
2020,8796,Income,1235
2020,8797,Income,1236
2020,8809,Income,384
2020,8810,Income,415
2020,8811,Income,354
2020,8812,Income,382
2020,8824,Income,846
2020,8825,Income,843
2020,8826,Income,843
2020,8827,Income,835
2020,8839,Income,1032
2020,8840,Income,1014
2020,8841,Income,1018
2020,8842,Income,1053
2020,8854,Income,508
2020,8855,Income,487
2020,8856,Income,502
2020,8857,Income,524
2020,8869,Income,1056
2020,8870,Income,1057
2020,8871,Income,1066
2020,8872,Income,1068
2020,8884,Income,1050
2020,8885,Income,1059
2020,8886,Income,1046
2020,8887,Income,1055
2020,8899,Income,1076
2020,8900,Income,1062
2020,8901,Income,1082
2020,8902,Income,1095
2020,8914,Income,1217
2020,8915,Income,1256
2020,8916,Income,1249
2020,8917,Income,1301
2020,8929,Income,1331
